NodeLabel	Cluster	Type	AncLabel	Tree	UStage
A60.HMF10|Node2613/0/39	36	LUG	A60.HMF10|Node2613/0/39	A60.HMF10	 84-94|periderm
A60.HMF10|Node2587/0/44	1	LUG	A60.HMF10|Node2587/0/44	A60.HMF10	 48-58|progenitors
A60.HMF10|Node2588/54.8/100	1	LUG	A60.HMF10|Node2588/54.8/100	A60.HMF10	 36-46|diencephalon
A60.HMF10|Node2556/99.2/100	18	LUG	A60.HMF10|Node2556/99.2/100	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node2502/87.3/100	22	LUG	A60.HMF10|Node2502/87.3/100	A60.HMF10	 14-21|progenitors
A60.HMF10|Node2499/94/100	30	LUG	A60.HMF10|Node2499/94/100	A60.HMF10	 96-106|photoreceptors
A60.HMF10|Node2424/86.6/79	18	LUG	A60.HMF10|Node2424/86.6/79	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node2449/0/99	4	LUG	A60.HMF10|Node2449/0/99	A60.HMF10	 36-46|retinal pigmented epithelium
A60.HMF10|Node2450/0/58	4	LUG	A60.HMF10|Node2450/0/58	A60.HMF10	 72-82|erythroblasts
A60.HMF10|Node2440/92.1/95	16	LUG	A60.HMF10|Node2440/92.1/95	A60.HMF10	108-118|intestine
A60.HMF10|Node2375/76.2/100	20	LUG	A60.HMF10|Node2375/76.2/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node2376/99.5/100	20	LUG	A60.HMF10|Node2376/99.5/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node2385/93.7/100	23	LUG	A60.HMF10|Node2385/93.7/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node2395/98/100	20	LUG	A60.HMF10|Node2395/98/100	A60.HMF10	 36-46|pharyngeal arch
A60.HMF10|Node2535/64.3/58	18	LUG	A60.HMF10|Node2535/64.3/58	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node2540/72.9/98	13	LUG	A60.HMF10|Node2540/72.9/98	A60.HMF10	120|mesenchyme
A60.HMF10|Node2542/86.4/100	23	LUG	A60.HMF10|Node2542/86.4/100	A60.HMF10	 48-58|cartilage
A60.HMF10|Node2546/96/100	19	LUG	A60.HMF10|Node2546/96/100	A60.HMF10	108-118|retinal progenitors
A60.HMF10|Node2562/98/100	36	LUG	A60.HMF10|Node2562/98/100	A60.HMF10	108-118|periderm
A60.HMF10|Node2616/81.6/50	7	LUG	A60.HMF10|Node2616/81.6/50	A60.HMF10	 84-94|hindbrain
A60.HMF10|Node2617/84.3/51	28	LUG	A60.HMF10|Node2617/84.3/51	A60.HMF10	 84-94|periderm
A60.HMF10|Node2618/77.2/99	28	LUG	A60.HMF10|Node2618/77.2/99	A60.HMF10	 84-94|periderm
A60.HMF10|Node2819/16.9/56	17	LUG	A60.HMF10|Node2819/16.9/56	A60.HMF10	 48-58|progenitors
A60.HMF10|Node2820/29.7/43	17	Legacy	A60.HMF10|Node2819/16.9/56	A60.HMF10	 48-58|progenitors
A60.HMF10|Node2823/0/56	17	LUG	A60.HMF10|Node2823/0/56	A60.HMF10	 48-58|progenitors
A60.HMF10|Node2836/73.2/43	36	LUG	A60.HMF10|Node2836/73.2/43	A60.HMF10	108-118|periderm
A60.HMF10|Node2838/63.7/43	36	LUG	A60.HMF10|Node2838/63.7/43	A60.HMF10	 84-94|periderm
A60.HMF10|Node2905/90.1/99	19	LUG	A60.HMF10|Node2905/90.1/99	A60.HMF10	108-118|photoreceptors
A60.HMF10|Node2914/0/44	30	LUG	A60.HMF10|Node2914/0/44	A60.HMF10	108-118|optic tectum
A60.HMF10|Node2318/91.2/100	20	LUG	A60.HMF10|Node2318/91.2/100	A60.HMF10	 24-34|mesenchyme
A60.HMF10|Node2326/84.8/99	7	LUG	A60.HMF10|Node2326/84.8/99	A60.HMF10	 84-94|periderm
A60.HMF10|Node2327/92.6/100	7	LUG	A60.HMF10|Node2327/92.6/100	A60.HMF10	108-118|periderm
A60.HMF10|Node2267/0/45	1	LUG	A60.HMF10|Node2267/0/45	A60.HMF10	 48-58|progenitors
A60.HMF10|Node2270/0/78	16	LUG	A60.HMF10|Node2270/0/78	A60.HMF10	108-118|intestine
A60.HMF10|Node2271/18/62	16	LUG	A60.HMF10|Node2271/18/62	A60.HMF10	108-118|intestine
A60.HMF10|Node2272/87.3/97	16	Legacy	A60.HMF10|Node2271/18/62	A60.HMF10	108-118|intestine
A60.HMF10|Node2274/0/72	16	LUG	A60.HMF10|Node2274/0/72	A60.HMF10	108-118|intestine
A60.HMF10|Node2286/0/20	16	LUG	A60.HMF10|Node2286/0/20	A60.HMF10	108-118|intestine
A60.HMF10|Node1171/79.8/96	19	LUG	A60.HMF10|Node1171/79.8/96	A60.HMF10	 96-106|retinal bipolar cells
A60.HMF10|Node1152/73.1/34	2	LUG	A60.HMF10|Node1152/73.1/34	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1162/37.3/99	23	LUG	A60.HMF10|Node1162/37.3/99	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1166/79/98	30	LUG	A60.HMF10|Node1166/79/98	A60.HMF10	 96-106|photoreceptors
A60.HMF10|Node1134/90.9/100	21	LUG	A60.HMF10|Node1134/90.9/100	A60.HMF10	 60-70|fin mesenchyme
A60.HMF10|Node1130/85.5/92	1	LUG	A60.HMF10|Node1130/85.5/92	A60.HMF10	 72-82|neurons
A60.HMF10|Node1067/77.5/95	1	LUG	A60.HMF10|Node1067/77.5/95	A60.HMF10	 48-58|neurons
A60.HMF10|Node1075/0/12	18	LUG	A60.HMF10|Node1075/0/12	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node1088/76.6/100	6	LUG	A60.HMF10|Node1088/76.6/100	A60.HMF10	 72-82|cardiac mesenchyme
A60.HMF10|Node1098/79.3/94	1	LUG	A60.HMF10|Node1098/79.3/94	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1108/0/41	21	LUG	A60.HMF10|Node1108/0/41	A60.HMF10	 84-94|pharyngeal arch
A60.HMF10|Node1110/72.8/46	14	LUG	A60.HMF10|Node1110/72.8/46	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1112/66.9/100	14	Legacy	A60.HMF10|Node1110/72.8/46	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1114/89.6/99	5	LUG	A60.HMF10|Node1114/89.6/99	A60.HMF10	 48-58|liver
A60.HMF10|Node1117/90/100	16	LUG	A60.HMF10|Node1117/90/100	A60.HMF10	108-118|intestine
A60.HMF10|Node1138/84.3/20	36	LUG	A60.HMF10|Node1138/84.3/20	A60.HMF10	 84-94|periderm
A60.HMF10|Node1033/0/93	28	LUG	A60.HMF10|Node1033/0/93	A60.HMF10	108-118|periderm
A60.HMF10|Node1039/75.3/100	19	LUG	A60.HMF10|Node1039/75.3/100	A60.HMF10	 24-34|progenitors
A60.HMF10|Node1040/40.5/100	19	LUG	A60.HMF10|Node1040/40.5/100	A60.HMF10	 24-34|progenitors
A60.HMF10|Node1008/0/10	25	LUG	A60.HMF10|Node1008/0/10	A60.HMF10	108-118|epidermis
A60.HMF10|Node875/79.9/100	5	LUG	A60.HMF10|Node875/79.9/100	A60.HMF10	120|proximal convoluted tubule
A60.HMF10|Node903/86.3/13	11	LUG	A60.HMF10|Node903/86.3/13	A60.HMF10	108-118|neurons
A60.HMF10|Node908/0/9	30	LUG	A60.HMF10|Node908/0/9	A60.HMF10	108-118|neural crest
A60.HMF10|Node910/83/99	30	LUG	A60.HMF10|Node910/83/99	A60.HMF10	 96-106|retinal interneurons
A60.HMF10|Node932/95.1/100	5	LUG	A60.HMF10|Node932/95.1/100	A60.HMF10	 60-70|liver
A60.HMF10|Node960/74.4/100	16	LUG	A60.HMF10|Node960/74.4/100	A60.HMF10	108-118|intestine
A60.HMF10|Node969/89.7/99	2	LUG	A60.HMF10|Node969/89.7/99	A60.HMF10	 36-46|epidermis
A60.HMF10|Node988/88.8/100	14	LUG	A60.HMF10|Node988/88.8/100	A60.HMF10	 36-46|midbrain
A60.HMF10|Node1055/82.3/37	20	LUG	A60.HMF10|Node1055/82.3/37	A60.HMF10	108-118|neurons
A60.HMF10|Node1368/88.9/100	15	LUG	A60.HMF10|Node1368/88.9/100	A60.HMF10	 96-106|neurons
A60.HMF10|Node1327/78/98	25	LUG	A60.HMF10|Node1327/78/98	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1329/0/35	2	LUG	A60.HMF10|Node1329/0/35	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1334/74.1/100	21	LUG	A60.HMF10|Node1334/74.1/100	A60.HMF10	 96-106|fin mesenchyme
A60.HMF10|Node1341/76.6/82	23	LUG	A60.HMF10|Node1341/76.6/82	A60.HMF10	108-118|neurons
A60.HMF10|Node1360/0/100	23	LUG	A60.HMF10|Node1360/0/100	A60.HMF10	108-118|retinal bipolar cells
A60.HMF10|Node1271/76.5/100	23	LUG	A60.HMF10|Node1271/76.5/100	A60.HMF10	  5-6|gastrula
A60.HMF10|Node1272/76.2/100	11	LUG	A60.HMF10|Node1272/76.2/100	A60.HMF10	 72-82|ionocytes
A60.HMF10|Node1273/92/100	11	Legacy	A60.HMF10|Node1272/76.2/100	A60.HMF10	 72-82|ionocytes
A60.HMF10|Node1231/80.1/92	2	LUG	A60.HMF10|Node1231/80.1/92	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1234/0/34	2	LUG	A60.HMF10|Node1234/0/34	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1248/0/87	23	LUG	A60.HMF10|Node1248/0/87	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1257/75.2/61	2	Legacy	A60.HMF10|Node1231/80.1/92	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1266/0/32	21	LUG	A60.HMF10|Node1266/0/32	A60.HMF10	 48-58|fin epidermis
A60.HMF10|Node1282/71.5/23	35	LUG	A60.HMF10|Node1282/71.5/23	A60.HMF10	 48-58|hindbrain
A60.HMF10|Node1302/72.2/94	36	LUG	A60.HMF10|Node1302/72.2/94	A60.HMF10	 84-94|periderm
A60.HMF10|Node1303/88.6/100	36	LUG	A60.HMF10|Node1303/88.6/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1285/0/100	28	LUG	A60.HMF10|Node1285/0/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1286/27.4/100	28	LUG	A60.HMF10|Node1286/27.4/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1287/75.4/100	28	LUG	A60.HMF10|Node1287/75.4/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1292/79.2/65	36	LUG	A60.HMF10|Node1292/79.2/65	A60.HMF10	108-118|periderm
A60.HMF10|Node1293/81.1/99	36	LUG	A60.HMF10|Node1293/81.1/99	A60.HMF10	108-118|periderm
A60.HMF10|Node1298/0/96	36	LUG	A60.HMF10|Node1298/0/96	A60.HMF10	108-118|periderm
A60.HMF10|Node1301/83/66	36	LUG	A60.HMF10|Node1301/83/66	A60.HMF10	108-118|periderm
A60.HMF10|Node1306/79.3/99	16	LUG	A60.HMF10|Node1306/79.3/99	A60.HMF10	108-118|intestine
A60.HMF10|Node1308/0/85	16	LUG	A60.HMF10|Node1308/0/85	A60.HMF10	 84-94|intestine
A60.HMF10|Node1316/85.8/85	16	LUG	A60.HMF10|Node1316/85.8/85	A60.HMF10	108-118|intestine
A60.HMF10|Node1213/84.6/100	20	LUG	A60.HMF10|Node1213/84.6/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node1218/75.1/100	22	LUG	A60.HMF10|Node1218/75.1/100	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1188/69.8/89	16	LUG	A60.HMF10|Node1188/69.8/89	A60.HMF10	120|intestine
A60.HMF10|Node1191/0/99	16	LUG	A60.HMF10|Node1191/0/99	A60.HMF10	120|intestine
A60.HMF10|Node1204/77.5/100	36	LUG	A60.HMF10|Node1204/77.5/100	A60.HMF10	 36-46|periderm
A60.HMF10|Node1651/21.1/99	2	LUG	A60.HMF10|Node1651/21.1/99	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1652/74.4/98	2	LUG	A60.HMF10|Node1652/74.4/98	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1664/96/90	35	LUG	A60.HMF10|Node1664/96/90	A60.HMF10	 84-94|lens
A60.HMF10|Node1670/0/12	35	LUG	A60.HMF10|Node1670/0/12	A60.HMF10	 48-58|photoreceptors
A60.HMF10|Node1639/89.4/100	2	LUG	A60.HMF10|Node1639/89.4/100	A60.HMF10	 48-58|epidermis
A60.HMF10|Node1609/92.4/49	22	LUG	A60.HMF10|Node1609/92.4/49	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1617/0/100	22	LUG	A60.HMF10|Node1617/0/100	A60.HMF10	120|mesenchyme
A60.HMF10|Node1451/0/15	16	LUG	A60.HMF10|Node1451/0/15	A60.HMF10	108-118|intestine
A60.HMF10|Node1454/0/13	16	LUG	A60.HMF10|Node1454/0/13	A60.HMF10	108-118|intestine
A60.HMF10|Node1465/0/99	16	LUG	A60.HMF10|Node1465/0/99	A60.HMF10	108-118|intestine
A60.HMF10|Node1425/94.7/30	36	LUG	A60.HMF10|Node1425/94.7/30	A60.HMF10	108-118|periderm
A60.HMF10|Node1429/79.7/97	36	LUG	A60.HMF10|Node1429/79.7/97	A60.HMF10	 84-94|periderm
A60.HMF10|Node1430/79.6/100	36	LUG	A60.HMF10|Node1430/79.6/100	A60.HMF10	108-118|periderm
A60.HMF10|Node1434/76.6/83	36	Legacy	A60.HMF10|Node1425/94.7/30	A60.HMF10	108-118|periderm
A60.HMF10|Node1440/74.5/20	17	LUG	A60.HMF10|Node1440/74.5/20	A60.HMF10	 36-46|progenitors
A60.HMF10|Node1441/79/99	16	LUG	A60.HMF10|Node1441/79/99	A60.HMF10	108-118|intestine
A60.HMF10|Node1405/91.5/99	9	LUG	A60.HMF10|Node1405/91.5/99	A60.HMF10	 84-94|ionocytes
A60.HMF10|Node1410/0/79	9	LUG	A60.HMF10|Node1410/0/79	A60.HMF10	 84-94|ionocytes
A60.HMF10|Node1597/76/100	23	LUG	A60.HMF10|Node1597/76/100	A60.HMF10	 36-46|neurons
A60.HMF10|Node1598/79.1/100	20	LUG	A60.HMF10|Node1598/79.1/100	A60.HMF10	 36-46|neurons
A60.HMF10|Node1590/83/100	23	LUG	A60.HMF10|Node1590/83/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node1572/55.1/92	23	LUG	A60.HMF10|Node1572/55.1/92	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1561/81.8/100	24	LUG	A60.HMF10|Node1561/81.8/100	A60.HMF10	108-118|olfactory receptor neurons
A60.HMF10|Node1578/81.8/100	20	LUG	A60.HMF10|Node1578/81.8/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node1529/82.7/99	36	LUG	A60.HMF10|Node1529/82.7/99	A60.HMF10	108-118|periderm
A60.HMF10|Node1533/96/100	36	LUG	A60.HMF10|Node1533/96/100	A60.HMF10	108-118|periderm
A60.HMF10|Node1519/91.7/100	17	LUG	A60.HMF10|Node1519/91.7/100	A60.HMF10	 36-46|progenitors
A60.HMF10|Node1526/76.7/100	36	LUG	A60.HMF10|Node1526/76.7/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1527/88.6/100	36	LUG	A60.HMF10|Node1527/88.6/100	A60.HMF10	108-118|periderm
A60.HMF10|Node1521/83.1/100	36	LUG	A60.HMF10|Node1521/83.1/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node1494/0/75	36	LUG	A60.HMF10|Node1494/0/75	A60.HMF10	108-118|periderm
A60.HMF10|Node1478/83.9/99	2	LUG	A60.HMF10|Node1478/83.9/99	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1547/73.9/100	20	LUG	A60.HMF10|Node1547/73.9/100	A60.HMF10	 48-58|fibroblasts
A60.HMF10|Node1683/0/100	9	LUG	A60.HMF10|Node1683/0/100	A60.HMF10	108-118|ionocytes
A60.HMF10|Node1687/0/96	9	LUG	A60.HMF10|Node1687/0/96	A60.HMF10	108-118|ionocytes
A60.HMF10|Node1773/86.3/97	9	LUG	A60.HMF10|Node1773/86.3/97	A60.HMF10	 60-70|photoreceptors
A60.HMF10|Node1761/0/82	19	LUG	A60.HMF10|Node1761/0/82	A60.HMF10	 36-46|progenitors
A60.HMF10|Node1763/99.4/100	19	LUG	A60.HMF10|Node1763/99.4/100	A60.HMF10	 36-46|progenitors
A60.HMF10|Node1758/94.5/100	9	LUG	A60.HMF10|Node1758/94.5/100	A60.HMF10	 60-70|photoreceptors
A60.HMF10|Node1777/99.4/100	6	LUG	A60.HMF10|Node1777/99.4/100	A60.HMF10	108-118|stromal cells
A60.HMF10|Node850/76.3/98	36	LUG	A60.HMF10|Node850/76.3/98	A60.HMF10	 84-94|periderm
A60.HMF10|Node836/0/99	30	LUG	A60.HMF10|Node836/0/99	A60.HMF10	120|neurons
A60.HMF10|Node833/71.7/76	11	LUG	A60.HMF10|Node833/71.7/76	A60.HMF10	 14-21|progenitors
A60.HMF10|Node827/0/40	6	LUG	A60.HMF10|Node827/0/40	A60.HMF10	108-118|stromal cells
A60.HMF10|Node830/65/71	28	LUG	A60.HMF10|Node830/65/71	A60.HMF10	 36-46|periderm
A60.HMF10|Node774/90.2/100	19	LUG	A60.HMF10|Node774/90.2/100	A60.HMF10	108-118|retinal progenitors
A60.HMF10|Node777/0/98	22	LUG	A60.HMF10|Node777/0/98	A60.HMF10	120|mesenchyme
A60.HMF10|Node762/94.4/100	24	LUG	A60.HMF10|Node762/94.4/100	A60.HMF10	 14-21|progenitors
A60.HMF10|Node786/96.7/100	35	LUG	A60.HMF10|Node786/96.7/100	A60.HMF10	 48-58|progenitors
A60.HMF10|Node789/79.9/100	30	LUG	A60.HMF10|Node789/79.9/100	A60.HMF10	108-118|retinal interneurons
A60.HMF10|Node791/74.6/100	30	LUG	A60.HMF10|Node791/74.6/100	A60.HMF10	108-118|retinal interneurons
A60.HMF10|Node798/77.3/82	15	LUG	A60.HMF10|Node798/77.3/82	A60.HMF10	 84-94|liver
A60.HMF10|Node799/75.2/82	16	LUG	A60.HMF10|Node799/75.2/82	A60.HMF10	108-118|intestine
A60.HMF10|Node801/92.9/100	16	LUG	A60.HMF10|Node801/92.9/100	A60.HMF10	108-118|intestine
A60.HMF10|Node748/86.4/100	30	LUG	A60.HMF10|Node748/86.4/100	A60.HMF10	108-118|diencephalon
A60.HMF10|Node749/75.2/100	30	Legacy	A60.HMF10|Node748/86.4/100	A60.HMF10	108-118|diencephalon
A60.HMF10|Node488/91.9/98	2	LUG	A60.HMF10|Node488/91.9/98	A60.HMF10	 36-46|epidermis
A60.HMF10|Node476/73.4/68	14	LUG	A60.HMF10|Node476/73.4/68	A60.HMF10	 36-46|progenitors
A60.HMF10|Node485/97.3/99	6	LUG	A60.HMF10|Node485/97.3/99	A60.HMF10	120|stromal cells
A60.HMF10|Node539/96/92	36	LUG	A60.HMF10|Node539/96/92	A60.HMF10	108-118|periderm
A60.HMF10|Node543/86.3/100	36	LUG	A60.HMF10|Node543/86.3/100	A60.HMF10	108-118|periderm
A60.HMF10|Node545/89.3/94	36	Legacy	A60.HMF10|Node539/96/92	A60.HMF10	108-118|periderm
A60.HMF10|Node550/0/100	36	LUG	A60.HMF10|Node550/0/100	A60.HMF10	108-118|periderm
A60.HMF10|Node495/91.2/97	1	LUG	A60.HMF10|Node495/91.2/97	A60.HMF10	 48-58|hindbrain
A60.HMF10|Node496/91.2/97	1	Legacy	A60.HMF10|Node495/91.2/97	A60.HMF10	 48-58|hindbrain
A60.HMF10|Node497/89.2/98	1	LUG	A60.HMF10|Node497/89.2/98	A60.HMF10	 48-58|hematopoietic stem cell
A60.HMF10|Node506/0/10	18	LUG	A60.HMF10|Node506/0/10	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node519/60/95	21	LUG	A60.HMF10|Node519/60/95	A60.HMF10	 96-106|fin mesenchyme
A60.HMF10|Node524/85.9/100	36	LUG	A60.HMF10|Node524/85.9/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node529/87.6/100	36	LUG	A60.HMF10|Node529/87.6/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node554/89.5/100	18	LUG	A60.HMF10|Node554/89.5/100	A60.HMF10	 96-106|erythrocytes
A60.HMF10|Node654/49.1/21	1	LUG	A60.HMF10|Node654/49.1/21	A60.HMF10	 24-34|cardiac mesenchyme
A60.HMF10|Node655/88.2/100	1	Legacy	A60.HMF10|Node654/49.1/21	A60.HMF10	 24-34|cardiac mesenchyme
A60.HMF10|Node666/71.5/78	1	LUG	A60.HMF10|Node666/71.5/78	A60.HMF10	 36-46|retinal progenitors
A60.HMF10|Node608/98.5/100	21	LUG	A60.HMF10|Node608/98.5/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node561/85.9/86	14	LUG	A60.HMF10|Node561/85.9/86	A60.HMF10	108-118|otic
A60.HMF10|Node562/74.7/65	9	LUG	A60.HMF10|Node562/74.7/65	A60.HMF10	120|otic
A60.HMF10|Node571/70.6/42	9	LUG	A60.HMF10|Node571/70.6/42	A60.HMF10	 48-58|slow muscle
A60.HMF10|Node577/83.8/100	1	LUG	A60.HMF10|Node577/83.8/100	A60.HMF10	 48-58|progenitors
A60.HMF10|Node595/81.1/99	16	LUG	A60.HMF10|Node595/81.1/99	A60.HMF10	108-118|intestine
A60.HMF10|Node592/85.6/100	20	LUG	A60.HMF10|Node592/85.6/100	A60.HMF10	108-118|cartilage
A60.HMF10|Node593/92.4/100	22	LUG	A60.HMF10|Node593/92.4/100	A60.HMF10	 14-21|progenitors
A60.HMF10|Node641/80.6/97	18	LUG	A60.HMF10|Node641/80.6/97	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node649/99.5/100	36	LUG	A60.HMF10|Node649/99.5/100	A60.HMF10	 96-106|periderm
A60.HMF10|Node620/71.6/99	18	LUG	A60.HMF10|Node620/71.6/99	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node626/87.6/100	18	LUG	A60.HMF10|Node626/87.6/100	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node632/89.2/100	20	LUG	A60.HMF10|Node632/89.2/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node679/86.2/81	11	LUG	A60.HMF10|Node679/86.2/81	A60.HMF10	 48-58|progenitors
A60.HMF10|Node682/0/31	15	LUG	A60.HMF10|Node682/0/31	A60.HMF10	108-118|intestine
A60.HMF10|Node688/91.1/97	16	LUG	A60.HMF10|Node688/91.1/97	A60.HMF10	108-118|intestine
A60.HMF10|Node695/0/8	16	LUG	A60.HMF10|Node695/0/8	A60.HMF10	108-118|intestine
A60.HMF10|Node718/0/49	11	LUG	A60.HMF10|Node718/0/49	A60.HMF10	108-118|radial glia
A60.HMF10|Node723/0/73	16	LUG	A60.HMF10|Node723/0/73	A60.HMF10	108-118|intestine
A60.HMF10|Node736/99.5/100	28	LUG	A60.HMF10|Node736/99.5/100	A60.HMF10	 60-70|otic
A60.HMF10|Node739/93.6/100	23	LUG	A60.HMF10|Node739/93.6/100	A60.HMF10	 48-58|neurons
A60.HMF10|Node740/93.9/100	36	LUG	A60.HMF10|Node740/93.9/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node741/91.5/100	36	LUG	A60.HMF10|Node741/91.5/100	A60.HMF10	 84-94|periderm
A60.HMF10|Node2087/77.5/43	24	LUG	A60.HMF10|Node2087/77.5/43	A60.HMF10	 36-46|epidermis
A60.HMF10|Node2080/79.9/99	1	LUG	A60.HMF10|Node2080/79.9/99	A60.HMF10	 36-46|progenitors
A60.HMF10|Node2081/74.9/100	18	LUG	A60.HMF10|Node2081/74.9/100	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node1908/86.4/99	23	LUG	A60.HMF10|Node1908/86.4/99	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1918/81.8/36	16	LUG	A60.HMF10|Node1918/81.8/36	A60.HMF10	108-118|intestine
A60.HMF10|Node1919/78.5/98	16	LUG	A60.HMF10|Node1919/78.5/98	A60.HMF10	108-118|intestine
A60.HMF10|Node1921/82.8/42	16	LUG	A60.HMF10|Node1921/82.8/42	A60.HMF10	108-118|intestine
A60.HMF10|Node1912/88.2/99	23	LUG	A60.HMF10|Node1912/88.2/99	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1913/80.8/100	17	LUG	A60.HMF10|Node1913/80.8/100	A60.HMF10	 96-106|periderm
A60.HMF10|Node1811/87.8/80	36	LUG	A60.HMF10|Node1811/87.8/80	A60.HMF10	108-118|periderm
A60.HMF10|Node1813/0/64	36	LUG	A60.HMF10|Node1813/0/64	A60.HMF10	108-118|periderm
A60.HMF10|Node1840/0/100	20	LUG	A60.HMF10|Node1840/0/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node1841/77.6/100	36	LUG	A60.HMF10|Node1841/77.6/100	A60.HMF10	108-118|periderm
A60.HMF10|Node1851/0/33	22	LUG	A60.HMF10|Node1851/0/33	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1852/84.3/63	22	LUG	A60.HMF10|Node1852/84.3/63	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1855/0/16	22	LUG	A60.HMF10|Node1855/0/16	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1871/0/74	22	Legacy	A60.HMF10|Node1855/0/16	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1879/92.7/98	22	LUG	A60.HMF10|Node1879/92.7/98	A60.HMF10	120|mesenchyme
A60.HMF10|Node1873/99.4/100	36	LUG	A60.HMF10|Node1873/99.4/100	A60.HMF10	108-118|periderm
A60.HMF10|Node1875/43.7/59	36	LUG	A60.HMF10|Node1875/43.7/59	A60.HMF10	108-118|periderm
A60.HMF10|Node1877/91/100	20	LUG	A60.HMF10|Node1877/91/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node1860/85.4/100	21	LUG	A60.HMF10|Node1860/85.4/100	A60.HMF10	 84-94|xanthophores
A60.HMF10|Node1887/0/71	22	LUG	A60.HMF10|Node1887/0/71	A60.HMF10	 14-21|progenitors
A60.HMF10|Node1894/82/100	22	LUG	A60.HMF10|Node1894/82/100	A60.HMF10	120|mesenchyme
A60.HMF10|Node1948/91.2/97	16	LUG	A60.HMF10|Node1948/91.2/97	A60.HMF10	108-118|intestine
A60.HMF10|Node1951/0/57	16	LUG	A60.HMF10|Node1951/0/57	A60.HMF10	108-118|intestine
A60.HMF10|Node1955/96.7/100	16	LUG	A60.HMF10|Node1955/96.7/100	A60.HMF10	120|proximal convoluted tubule
A60.HMF10|Node1936/84.4/100	16	LUG	A60.HMF10|Node1936/84.4/100	A60.HMF10	 60-70|liver
A60.HMF10|Node1945/85.5/100	2	LUG	A60.HMF10|Node1945/85.5/100	A60.HMF10	 36-46|epidermis
A60.HMF10|Node1973/0/46	28	LUG	A60.HMF10|Node1973/0/46	A60.HMF10	108-118|periderm
A60.HMF10|Node1980/91.8/100	20	LUG	A60.HMF10|Node1980/91.8/100	A60.HMF10	 48-58|progenitors
A60.HMF10|Node1981/91.3/100	20	LUG	A60.HMF10|Node1981/91.3/100	A60.HMF10	 48-58|pharyngeal arch
A60.HMF10|Node2002/0/13	21	LUG	A60.HMF10|Node2002/0/13	A60.HMF10	 96-106|fin mesenchyme
A60.HMF10|Node2041/74.9/100	18	LUG	A60.HMF10|Node2041/74.9/100	A60.HMF10	 72-82|erythrocytes
A60.HMF10|Node2043/97.9/100	18	Legacy	A60.HMF10|Node2041/74.9/100	A60.HMF10	 72-82|erythrocytes
